### DELAY ###

delay, 60519809.0118344

### AVERAGE THROUGHPUT ###

avr_thr, 1150.12

### END TO END LOSS ###

e2e, 0.100062597809077

### FAIRNESS ###

fairness, 0.81000678387837

### TOTAL ENERGY USAGE ###

tot_ener, 8845.890282

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,56.32
cycle, 275000000000,57.98
cycle, 475000000000,57.18
cycle, 25000000000,55.48
cycle, 250000000000,57.84
cycle, 400000000000,58.36
cycle, 75000000000,57.78
cycle, 425000000000,57.5
cycle, 350000000000,57.96
cycle, 325000000000,57.46
cycle, 100000000000,57.84
cycle, 375000000000,57.4
cycle, 125000000000,57.44
cycle, 175000000000,57.16
cycle, 50000000000,57.78
cycle, 225000000000,58.32
cycle, 150000000000,58.02
cycle, 200000000000,58.12
cycle, 450000000000,56.8
cycle, 500000000000,57.38

### ENERGY USAGE BY NODE ###

energy, 1,2947.419106
energy, 0,2951.34757
energy, sum,8845.890282
energy, 2,2947.123606
