### DELAY ###

delay, 17372110941.9791

### AVERAGE THROUGHPUT ###

avr_thr, 265.88

### END TO END LOSS ###

e2e, 0.0385359119385874

### FAIRNESS ###

fairness, 0.909079833767421

### TOTAL ENERGY USAGE ###

tot_ener, 3533.58115

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,13.12
cycle, 275000000000,13.12
cycle, 475000000000,13.18
cycle, 25000000000,7.74
cycle, 250000000000,13.16
cycle, 400000000000,13.1
cycle, 75000000000,12.86
cycle, 425000000000,13.06
cycle, 350000000000,13.22
cycle, 325000000000,12.98
cycle, 100000000000,13.4
cycle, 375000000000,13.3
cycle, 125000000000,13.52
cycle, 175000000000,13.18
cycle, 50000000000,12.8
cycle, 225000000000,13.28
cycle, 150000000000,13.44
cycle, 200000000000,13.18
cycle, 450000000000,13.28
cycle, 500000000000,13.38

### ENERGY USAGE BY NODE ###

energy, 1,592.04669
energy, 4,572.177724
energy, 0,620.726082
energy, 3,583.331792
energy, sum,3533.58115
energy, 2,563.937966
energy, 5,601.360896
