### DELAY ###

delay, 12566623069.4628

### AVERAGE THROUGHPUT ###

avr_thr, 270.3

### END TO END LOSS ###

e2e, 0.513479421974649

### FAIRNESS ###

fairness, 0.235884699760679

### TOTAL ENERGY USAGE ###

tot_ener, 12009.658488

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,11.64
cycle, 275000000000,11.54
cycle, 475000000000,11.58
cycle, 25000000000,7.48
cycle, 250000000000,11.62
cycle, 400000000000,11.64
cycle, 75000000000,11.76
cycle, 425000000000,11.82
cycle, 350000000000,11.94
cycle, 325000000000,11.18
cycle, 100000000000,11.66
cycle, 375000000000,11.3
cycle, 125000000000,11.68
cycle, 175000000000,11.4
cycle, 50000000000,11.56
cycle, 225000000000,11.54
cycle, 150000000000,11.76
cycle, 200000000000,12.12
cycle, 450000000000,11.54
cycle, 500000000000,11.84

### ENERGY USAGE BY NODE ###

energy, 6,1127.371006
energy, 3,1444.396318
energy, 7,1164.348226
energy, 2,1700.692432
energy, 8,1157.30747
energy, 1,1734.909302
energy, 4,1091.321868
energy, 0,1457.211414
energy, sum,12009.658488
energy, 5,1132.100452
