### DELAY ###

delay, 303469593.500745

### AVERAGE THROUGHPUT ###

avr_thr, 765.92

### END TO END LOSS ###

e2e, 0.101032863849765

### FAIRNESS ###

fairness, 0.80832115541449

### TOTAL ENERGY USAGE ###

tot_ener, 17700.727546

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,38.68
cycle, 275000000000,38.36
cycle, 475000000000,38.12
cycle, 25000000000,36.68
cycle, 250000000000,37.52
cycle, 400000000000,38.44
cycle, 75000000000,37.92
cycle, 425000000000,38.68
cycle, 350000000000,38.44
cycle, 325000000000,38.24
cycle, 100000000000,37.92
cycle, 375000000000,38.5
cycle, 125000000000,38.32
cycle, 175000000000,38.26
cycle, 50000000000,38.92
cycle, 225000000000,38.62
cycle, 150000000000,38.18
cycle, 200000000000,38.84
cycle, 450000000000,38.8
cycle, 500000000000,38.48

### ENERGY USAGE BY NODE ###

energy, 1,2949.982426
energy, 4,2948.806424
energy, 0,2954.7322
energy, 3,2949.202
energy, sum,17700.727546
energy, 2,2949.593696
energy, 5,2948.4108
