### DELAY ###

delay, 2577008011.39852

### AVERAGE THROUGHPUT ###

avr_thr, 353.14

### END TO END LOSS ###

e2e, -0.00199598580747423

### FAIRNESS ###

fairness, 1.0040362364803

### TOTAL ENERGY USAGE ###

tot_ener, 4720.794606

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,17.46
cycle, 275000000000,17.42
cycle, 475000000000,17.36
cycle, 25000000000,15.86
cycle, 250000000000,17.26
cycle, 400000000000,17.46
cycle, 75000000000,17.2
cycle, 425000000000,17.78
cycle, 350000000000,17.54
cycle, 325000000000,17.52
cycle, 100000000000,17.68
cycle, 375000000000,17.46
cycle, 125000000000,17.58
cycle, 175000000000,17.4
cycle, 50000000000,17.5
cycle, 225000000000,17.38
cycle, 150000000000,17.6
cycle, 200000000000,17.78
cycle, 450000000000,17.36
cycle, 500000000000,17.74

### ENERGY USAGE BY NODE ###

energy, 1,2691.775716
energy, 0,2029.01889
energy, sum,4720.794606
