### DELAY ###

delay, 5656312511.55081

### AVERAGE THROUGHPUT ###

avr_thr, 148.14

### END TO END LOSS ###

e2e, 0.175888528124648

### FAIRNESS ###

fairness, 0.680276455128064

### TOTAL ENERGY USAGE ###

tot_ener, 3765.465472

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,8.42
cycle, 275000000000,5.64
cycle, 475000000000,7.78
cycle, 25000000000,4.68
cycle, 250000000000,8.34
cycle, 400000000000,6.22
cycle, 75000000000,8.52
cycle, 425000000000,8.7
cycle, 350000000000,7.2
cycle, 325000000000,6.9
cycle, 100000000000,6.8
cycle, 375000000000,7.74
cycle, 125000000000,6.86
cycle, 175000000000,6.2
cycle, 50000000000,5.38
cycle, 225000000000,5.38
cycle, 150000000000,7.56
cycle, 200000000000,8.42
cycle, 450000000000,5.48
cycle, 500000000000,5.2

### ENERGY USAGE BY NODE ###

energy, 1,1138.33413
energy, 0,954.593648
energy, 3,722.567648
energy, sum,3765.465472
energy, 2,949.970046
