### DELAY ###

delay, 18053936220.8006

### AVERAGE THROUGHPUT ###

avr_thr, 61.3

### END TO END LOSS ###

e2e, 0.412557589099466

### FAIRNESS ###

fairness, 0.347874338466531

### TOTAL ENERGY USAGE ###

tot_ener, 4962.22605

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,3.14
cycle, 275000000000,3.06
cycle, 475000000000,3.12
cycle, 25000000000,1.38
cycle, 250000000000,2.96
cycle, 400000000000,2.94
cycle, 75000000000,3.06
cycle, 425000000000,3.04
cycle, 350000000000,2.8
cycle, 325000000000,3.02
cycle, 100000000000,3.1
cycle, 375000000000,3.06
cycle, 125000000000,2.92
cycle, 175000000000,3
cycle, 50000000000,2.94
cycle, 225000000000,2.8
cycle, 150000000000,3.02
cycle, 200000000000,2.88
cycle, 450000000000,2.96
cycle, 500000000000,3.16

### ENERGY USAGE BY NODE ###

energy, 1,768.078282
energy, 4,1017.221982
energy, 0,539.57857
energy, 3,875.152
energy, sum,4962.22605
energy, 2,771.026774
energy, 5,991.168442
