### DELAY ###

delay, 17790948083.0355

### AVERAGE THROUGHPUT ###

avr_thr, 54.32

### END TO END LOSS ###

e2e, -0.0119987469287662

### FAIRNESS ###

fairness, 1.02438035257214

### TOTAL ENERGY USAGE ###

tot_ener, 987.500698

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,2.22
cycle, 275000000000,2.94
cycle, 475000000000,3.18
cycle, 25000000000,1.1
cycle, 250000000000,3.2
cycle, 400000000000,2.02
cycle, 75000000000,2.92
cycle, 425000000000,3.2
cycle, 350000000000,2.12
cycle, 325000000000,3.18
cycle, 100000000000,3.18
cycle, 375000000000,3.2
cycle, 125000000000,2.16
cycle, 175000000000,2.1
cycle, 50000000000,2.38
cycle, 225000000000,2.08
cycle, 150000000000,3.12
cycle, 200000000000,3.16
cycle, 450000000000,2.12
cycle, 500000000000,3.06

### ENERGY USAGE BY NODE ###

energy, 1,480.92474
energy, 0,506.575958
energy, sum,987.500698
