### DELAY ###

delay, 3139492921.53521

### AVERAGE THROUGHPUT ###

avr_thr, 440.4

### END TO END LOSS ###

e2e, 0.161630870731481

### FAIRNESS ###

fairness, 0.702907085950279

### TOTAL ENERGY USAGE ###

tot_ener, 6750.508238

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,21.5
cycle, 275000000000,21.52
cycle, 475000000000,22.46
cycle, 25000000000,19.76
cycle, 250000000000,21.88
cycle, 400000000000,21.22
cycle, 75000000000,21.62
cycle, 425000000000,22.28
cycle, 350000000000,21.74
cycle, 325000000000,21.8
cycle, 100000000000,22.58
cycle, 375000000000,22.3
cycle, 125000000000,21.7
cycle, 175000000000,21.78
cycle, 50000000000,22.06
cycle, 225000000000,21.44
cycle, 150000000000,22.64
cycle, 200000000000,22.78
cycle, 450000000000,21.18
cycle, 500000000000,21.8

### ENERGY USAGE BY NODE ###

energy, 1,2446.402854
energy, 0,1870.482174
energy, sum,6750.508238
energy, 2,2433.62321
