### DELAY ###

delay, 18924801086.008

### AVERAGE THROUGHPUT ###

avr_thr, 96.44

### END TO END LOSS ###

e2e, 0.0218311477256616

### FAIRNESS ###

fairness, 0.949447822031136

### TOTAL ENERGY USAGE ###

tot_ener, 2419.978666

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,4.92
cycle, 275000000000,4.72
cycle, 475000000000,5.38
cycle, 25000000000,2.12
cycle, 250000000000,5.4
cycle, 400000000000,3.46
cycle, 75000000000,5.42
cycle, 425000000000,5.94
cycle, 350000000000,3.82
cycle, 325000000000,5.52
cycle, 100000000000,5.36
cycle, 375000000000,5.92
cycle, 125000000000,3.94
cycle, 175000000000,4.04
cycle, 50000000000,4.16
cycle, 225000000000,3.74
cycle, 150000000000,5.8
cycle, 200000000000,5.84
cycle, 450000000000,3.64
cycle, 500000000000,4.58

### ENERGY USAGE BY NODE ###

energy, 1,884.016542
energy, 0,617.30122
energy, sum,2419.978666
energy, 2,918.660904
