### DELAY ###

delay, 10701829226.3846

### AVERAGE THROUGHPUT ###

avr_thr, 190.56

### END TO END LOSS ###

e2e, 0.653369288373467

### FAIRNESS ###

fairness, 0.12025604489193

### TOTAL ENERGY USAGE ###

tot_ener, 8909.319634

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,8.78
cycle, 275000000000,9
cycle, 475000000000,8.62
cycle, 25000000000,6.08
cycle, 250000000000,8.64
cycle, 400000000000,8.78
cycle, 75000000000,9.26
cycle, 425000000000,8.72
cycle, 350000000000,8.96
cycle, 325000000000,8.44
cycle, 100000000000,8.28
cycle, 375000000000,9.04
cycle, 125000000000,8.94
cycle, 175000000000,8.96
cycle, 50000000000,8.54
cycle, 225000000000,8.94
cycle, 150000000000,8.78
cycle, 200000000000,8.92
cycle, 450000000000,9.02
cycle, 500000000000,9.04

### ENERGY USAGE BY NODE ###

energy, 6,1430.334536
energy, 3,1422.173156
energy, 2,1313.14854
energy, 4,1422.930318
energy, 1,1330.26558
energy, 0,557.071252
energy, sum,8909.319634
energy, 5,1433.396252
