### DELAY ###

delay, 5229243694.41144

### AVERAGE THROUGHPUT ###

avr_thr, 278.92

### END TO END LOSS ###

e2e, 0.464362626941481

### FAIRNESS ###

fairness, 0.261561219726252

### TOTAL ENERGY USAGE ###

tot_ener, 7098.348546

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,13.44
cycle, 275000000000,13.78
cycle, 475000000000,13.52
cycle, 25000000000,11.4
cycle, 250000000000,13.66
cycle, 400000000000,13.7
cycle, 75000000000,13.44
cycle, 425000000000,13.8
cycle, 350000000000,13.6
cycle, 325000000000,13.6
cycle, 100000000000,13.28
cycle, 375000000000,13.86
cycle, 125000000000,13.46
cycle, 175000000000,13.62
cycle, 50000000000,13.72
cycle, 225000000000,14.2
cycle, 150000000000,14
cycle, 200000000000,13.4
cycle, 450000000000,14.08
cycle, 500000000000,13.42

### ENERGY USAGE BY NODE ###

energy, 1,1385.530684
energy, 4,1403.727196
energy, 0,641.418278
energy, 3,1397.461014
energy, sum,7098.348546
energy, 2,2270.211374
