### DELAY ###

delay, 7354955152.26998

### AVERAGE THROUGHPUT ###

avr_thr, 222.7

### END TO END LOSS ###

e2e, 0.0384948559615315

### FAIRNESS ###

fairness, 0.937044567269097

### TOTAL ENERGY USAGE ###

tot_ener, 3070.69295

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,12.18
cycle, 275000000000,9.96
cycle, 475000000000,12.94
cycle, 25000000000,7.24
cycle, 250000000000,13.04
cycle, 400000000000,9.06
cycle, 75000000000,11.94
cycle, 425000000000,13.36
cycle, 350000000000,10.38
cycle, 325000000000,11.64
cycle, 100000000000,11.38
cycle, 375000000000,13.18
cycle, 125000000000,10.5
cycle, 175000000000,8.74
cycle, 50000000000,9.34
cycle, 225000000000,8.84
cycle, 150000000000,13.02
cycle, 200000000000,13.64
cycle, 450000000000,8.8
cycle, 500000000000,9.52

### ENERGY USAGE BY NODE ###

energy, 1,954.635302
energy, 0,1161.91209
energy, sum,3070.69295
energy, 2,954.145558
