### DELAY ###

delay, 61873455.8099155

### AVERAGE THROUGHPUT ###

avr_thr, 4931.06

### END TO END LOSS ###

e2e, 0.0359608993157381

### FAIRNESS ###

fairness, 0.929383522335827

### TOTAL ENERGY USAGE ###

tot_ener, 23601.604212

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,247.26
cycle, 275000000000,245.26
cycle, 475000000000,247.1
cycle, 25000000000,242.14
cycle, 250000000000,248.86
cycle, 400000000000,244.18
cycle, 75000000000,250.28
cycle, 425000000000,248.6
cycle, 350000000000,246.02
cycle, 325000000000,246.82
cycle, 100000000000,245
cycle, 375000000000,248.6
cycle, 125000000000,246.58
cycle, 175000000000,245.42
cycle, 50000000000,244.36
cycle, 225000000000,244.08
cycle, 150000000000,247.26
cycle, 200000000000,250.1
cycle, 450000000000,245.14
cycle, 500000000000,248

### ENERGY USAGE BY NODE ###

energy, 6,2948.946024
energy, 3,2949.82684
energy, 7,2948.650524
energy, 2,2950.12234
energy, 1,2950.41784
energy, 4,2949.531452
energy, 0,2954.869376
energy, sum,23601.604212
energy, 5,2949.239816
