### DELAY ###

delay, 2940258096.33214

### AVERAGE THROUGHPUT ###

avr_thr, 296.08

### END TO END LOSS ###

e2e, -0.00368580159135994

### FAIRNESS ###

fairness, 1.00745683320681

### TOTAL ENERGY USAGE ###

tot_ener, 2302.39758

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,15.94
cycle, 275000000000,13.1
cycle, 475000000000,17.12
cycle, 25000000000,10.66
cycle, 250000000000,17.34
cycle, 400000000000,12.44
cycle, 75000000000,16.74
cycle, 425000000000,17.44
cycle, 350000000000,14.24
cycle, 325000000000,14.66
cycle, 100000000000,14.78
cycle, 375000000000,16.72
cycle, 125000000000,14.8
cycle, 175000000000,12.66
cycle, 50000000000,12.46
cycle, 225000000000,11.6
cycle, 150000000000,16.56
cycle, 200000000000,17.36
cycle, 450000000000,11.84
cycle, 500000000000,13.14

### ENERGY USAGE BY NODE ###

energy, 1,1153.567526
energy, 0,1148.830054
energy, sum,2302.39758
