### DELAY ###

delay, 424399193.140041

### AVERAGE THROUGHPUT ###

avr_thr, 488.18

### END TO END LOSS ###

e2e, 0.140528169014084

### FAIRNESS ###

fairness, 0.739063863816703

### TOTAL ENERGY USAGE ###

tot_ener, 23607.718038

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,24.34
cycle, 275000000000,24.68
cycle, 475000000000,24.82
cycle, 25000000000,22.84
cycle, 250000000000,24.22
cycle, 400000000000,25
cycle, 75000000000,24.52
cycle, 425000000000,23.82
cycle, 350000000000,24.92
cycle, 325000000000,24.18
cycle, 100000000000,24.14
cycle, 375000000000,23.88
cycle, 125000000000,24.98
cycle, 175000000000,25.12
cycle, 50000000000,24.48
cycle, 225000000000,24.78
cycle, 150000000000,23.76
cycle, 200000000000,23.8
cycle, 450000000000,24.92
cycle, 500000000000,24.98

### ENERGY USAGE BY NODE ###

energy, 6,2949.718324
energy, 3,2950.794614
energy, 7,2949.354488
energy, 2,2951.158778
energy, 1,2951.519556
energy, 4,2950.439414
energy, 0,2954.652292
energy, sum,23607.718038
energy, 5,2950.080572
