### DELAY ###

delay, 21276628067.0606

### AVERAGE THROUGHPUT ###

avr_thr, 61.18

### END TO END LOSS ###

e2e, 0.411154197477096

### FAIRNESS ###

fairness, 0.348893147666122

### TOTAL ENERGY USAGE ###

tot_ener, 7506.814392

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,3.08
cycle, 275000000000,2.8
cycle, 475000000000,2.8
cycle, 25000000000,1.12
cycle, 250000000000,3.08
cycle, 400000000000,2.8
cycle, 75000000000,2.78
cycle, 425000000000,2.9
cycle, 350000000000,3.04
cycle, 325000000000,2.78
cycle, 100000000000,3.18
cycle, 375000000000,3.04
cycle, 125000000000,2.9
cycle, 175000000000,3.08
cycle, 50000000000,3.1
cycle, 225000000000,3.2
cycle, 150000000000,3.04
cycle, 200000000000,2.72
cycle, 450000000000,2.98
cycle, 500000000000,2.82

### ENERGY USAGE BY NODE ###

energy, 6,1202.690326
energy, 3,947.67281
energy, 7,922.35396
energy, 2,874.593038
energy, 1,870.01563
energy, 4,962.704318
energy, 0,736.707574
energy, sum,7506.814392
energy, 5,990.076736
