### DELAY ###

delay, 17704085446.8946

### AVERAGE THROUGHPUT ###

avr_thr, 49.92

### END TO END LOSS ###

e2e, 0.0788835864665845

### FAIRNESS ###

fairness, 0.850471129797114

### TOTAL ENERGY USAGE ###

tot_ener, 1925.840762

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,2.9
cycle, 275000000000,1.9
cycle, 475000000000,2.82
cycle, 25000000000,1.02
cycle, 250000000000,3.02
cycle, 400000000000,1.94
cycle, 75000000000,2.96
cycle, 425000000000,2.86
cycle, 350000000000,2.16
cycle, 325000000000,2.86
cycle, 100000000000,2.94
cycle, 375000000000,2.94
cycle, 125000000000,2
cycle, 175000000000,1.98
cycle, 50000000000,1.9
cycle, 225000000000,1.98
cycle, 150000000000,2.94
cycle, 200000000000,2.94
cycle, 450000000000,2.12
cycle, 500000000000,1.66

### ENERGY USAGE BY NODE ###

energy, 1,516.336026
energy, 0,544.572986
energy, 3,417.965648
energy, sum,1925.840762
energy, 2,446.966102
