### DELAY ###

delay, 135639671.122122

### AVERAGE THROUGHPUT ###

avr_thr, 1430

### END TO END LOSS ###

e2e, 0.533594259621657

### FAIRNESS ###

fairness, 0.217565351780294

### TOTAL ENERGY USAGE ###

tot_ener, 32433.814184

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,70.86
cycle, 275000000000,72.5
cycle, 475000000000,70.4
cycle, 25000000000,68.28
cycle, 250000000000,72.22
cycle, 400000000000,71
cycle, 75000000000,72.88
cycle, 425000000000,69.86
cycle, 350000000000,70.94
cycle, 325000000000,71.92
cycle, 100000000000,70.42
cycle, 375000000000,72.1
cycle, 125000000000,72.76
cycle, 175000000000,70.22
cycle, 50000000000,70.46
cycle, 225000000000,71.14
cycle, 150000000000,71.38
cycle, 200000000000,72.4
cycle, 450000000000,73.2
cycle, 500000000000,71.46

### ENERGY USAGE BY NODE ###

energy, 6,2948.32818
energy, 3,2948.47525
energy, 7,2948.03268
energy, 9,2947.44168
energy, 2,2948.631344
energy, 8,2947.73718
energy, 1,2948.096884
energy, 4,2948.294702
energy, 0,2953.006424
energy, 10,2947.14618
energy, sum,32433.814184
energy, 5,2948.62368
