### DELAY ###

delay, 4903491419.41505

### AVERAGE THROUGHPUT ###

avr_thr, 581.72

### END TO END LOSS ###

e2e, 0.148690729406761

### FAIRNESS ###

fairness, 0.715429281299328

### TOTAL ENERGY USAGE ###

tot_ener, 11254.854952

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,30.48
cycle, 275000000000,25.8
cycle, 475000000000,31.32
cycle, 25000000000,18.5
cycle, 250000000000,27.72
cycle, 400000000000,26.72
cycle, 75000000000,34.86
cycle, 425000000000,29.64
cycle, 350000000000,26.58
cycle, 325000000000,27.08
cycle, 100000000000,28.5
cycle, 375000000000,28.96
cycle, 125000000000,31.46
cycle, 175000000000,29.34
cycle, 50000000000,27.68
cycle, 225000000000,25.34
cycle, 150000000000,31.88
cycle, 200000000000,29.46
cycle, 450000000000,25.98
cycle, 500000000000,21.88

### ENERGY USAGE BY NODE ###

energy, 6,1562.630862
energy, 3,1579.426716
energy, 2,1695.86227
energy, 4,1564.048524
energy, 1,1725.93018
energy, 0,1561.57847
energy, sum,11254.854952
energy, 5,1565.37793
