### DELAY ###

delay, 545293011.260797

### AVERAGE THROUGHPUT ###

avr_thr, 524.28

### END TO END LOSS ###

e2e, 0.179530516431925

### FAIRNESS ###

fairness, 0.673372861057844

### TOTAL ENERGY USAGE ###

tot_ener, 29503.824612

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,25.74
cycle, 275000000000,26.34
cycle, 475000000000,25.96
cycle, 25000000000,24.22
cycle, 250000000000,25.78
cycle, 400000000000,26.38
cycle, 75000000000,26.56
cycle, 425000000000,27.06
cycle, 350000000000,26.6
cycle, 325000000000,26.7
cycle, 100000000000,26.52
cycle, 375000000000,26.22
cycle, 125000000000,26.18
cycle, 175000000000,26.48
cycle, 50000000000,26.14
cycle, 225000000000,25.98
cycle, 150000000000,26.78
cycle, 200000000000,26.54
cycle, 450000000000,26.04
cycle, 500000000000,26.06

### ENERGY USAGE BY NODE ###

energy, 6,2949.530728
energy, 3,2950.640546
energy, 7,2949.160292
energy, 9,2948.423746
energy, 2,2951.009278
energy, 8,2948.79054
energy, 1,2951.374366
energy, 4,2950.27285
energy, 0,2954.716218
energy, sum,29503.824612
energy, 5,2949.906048
