### DELAY ###

delay, 9196364345.22372

### AVERAGE THROUGHPUT ###

avr_thr, 300.78

### END TO END LOSS ###

e2e, 0.0343964431626606

### FAIRNESS ###

fairness, 0.926156851322079

### TOTAL ENERGY USAGE ###

tot_ener, 3621.833618

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,14.52
cycle, 275000000000,15.1
cycle, 475000000000,14.96
cycle, 25000000000,11.36
cycle, 250000000000,14.86
cycle, 400000000000,14.76
cycle, 75000000000,15.02
cycle, 425000000000,14.88
cycle, 350000000000,14.88
cycle, 325000000000,15.04
cycle, 100000000000,14.84
cycle, 375000000000,15.14
cycle, 125000000000,15.04
cycle, 175000000000,15.1
cycle, 50000000000,14.78
cycle, 225000000000,15.04
cycle, 150000000000,14.64
cycle, 200000000000,14.96
cycle, 450000000000,14.8
cycle, 500000000000,15.32

### ENERGY USAGE BY NODE ###

energy, 1,1002.382972
energy, 0,690.077914
energy, 3,954.630006
energy, sum,3621.833618
energy, 2,974.742726
