### DELAY ###

delay, 12016824573.8173

### AVERAGE THROUGHPUT ###

avr_thr, 516.88

### END TO END LOSS ###

e2e, 0.158319629120802

### FAIRNESS ###

fairness, 0.783594135365822

### TOTAL ENERGY USAGE ###

tot_ener, 7992.103766

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,31.12
cycle, 475000000000,17.8
cycle, 275000000000,20.16
cycle, 25000000000,15.68
cycle, 250000000000,30.6
cycle, 400000000000,25.46
cycle, 75000000000,35.22
cycle, 425000000000,27.42
cycle, 350000000000,29.62
cycle, 325000000000,20.2
cycle, 100000000000,27.44
cycle, 375000000000,25.94
cycle, 125000000000,28.8
cycle, 175000000000,26.2
cycle, 50000000000,23.08
cycle, 225000000000,22.24
cycle, 150000000000,30.76
cycle, 200000000000,31.7
cycle, 450000000000,20.68
cycle, 500000000000,11.02

### ENERGY USAGE BY NODE ###

energy, 6,730.076904
energy, 3,739.85438
energy, 7,724.139726
energy, 9,749.378318
energy, 2,728.074844
energy, 8,718.067432
energy, 1,703.571686
energy, 4,722.600574
energy, 0,1447.153074
energy, sum,7992.103766
energy, 5,729.186828
