### DELAY ###

delay, 10384356012.5547

### AVERAGE THROUGHPUT ###

avr_thr, 112

### END TO END LOSS ###

e2e, 0.183060239661128

### FAIRNESS ###

fairness, 0.66891682031836

### TOTAL ENERGY USAGE ###

tot_ener, 4206.57515

### THROUGHPUT BY CYCLE ###

cycle, 300000000000,5.36
cycle, 275000000000,5.44
cycle, 475000000000,5.56
cycle, 25000000000,3.88
cycle, 250000000000,5.5
cycle, 400000000000,5.46
cycle, 75000000000,5.36
cycle, 425000000000,5.36
cycle, 350000000000,5.7
cycle, 325000000000,5.52
cycle, 100000000000,5.34
cycle, 375000000000,5.58
cycle, 125000000000,5.38
cycle, 175000000000,5.32
cycle, 50000000000,5.7
cycle, 225000000000,5.32
cycle, 150000000000,5.6
cycle, 200000000000,5.38
cycle, 450000000000,5.44
cycle, 500000000000,5.28

### ENERGY USAGE BY NODE ###

energy, 1,1128.714508
energy, 0,674.035452
energy, 3,1181.241914
energy, sum,4206.57515
energy, 2,1222.583276
